category,disaster_code,year,quarter,city,county_fips3,county_name,programs_total,programs_completed,programs_in_progress,programs_cancelled,program_completion_rate,program_duration_quarters_mean,program_duration_quarters_n_obs,sum_budget_usd,sum_obligated_usd,sum_drawdown_usd,sum_expended_usd,admin_activity_count,admin_activity_budget_usd,admin_activity_obligated_usd,admin_activity_drawdown_usd,admin_activity_expended_usd,outcome_persons_total_actual,outcome_persons_total_expected,outcome_households_total_actual,outcome_households_total_expected,outcome_owner_households_total_actual,outcome_owner_households_total_expected,outcome_renter_households_total_actual,outcome_renter_households_total_expected,outcome_jobs_created_total_actual,outcome_jobs_created_total_expected,outcome_jobs_retained_total_actual,outcome_jobs_retained_total_expected,outcome_housing_units_total_actual,outcome_housing_units_total_expected,sem_signal_count,sem_signal_confidence_mean,admin_staff_count_sum,admin_staff_count_n_obs,admin_staff_count_confidence_mean,admin_payroll_usd_sum,admin_payroll_usd_n_obs,admin_payroll_usd_confidence_mean,affected_population_persons_sum,affected_population_persons_n_obs,affected_population_persons_confidence_mean,affected_population_households_sum,affected_population_households_n_obs,affected_population_households_confidence_mean,severity_deaths_count_sum,severity_deaths_count_n_obs,severity_deaths_count_confidence_mean,severity_economic_loss_usd_sum,severity_economic_loss_usd_n_obs,severity_economic_loss_usd_confidence_mean,severity_property_damage_usd_sum,severity_property_damage_usd_n_obs,severity_property_damage_usd_confidence_mean,severity_unmet_need_usd_sum,severity_unmet_need_usd_n_obs,severity_unmet_need_usd_confidence_mean
2015_Floods,15f,2018,4,. Waterworks Road S Benton Street,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Austin,249,Jim Wells County,2,0.0,2.0,0.0,0.0,,0,1399580.81,0.0,1371588.81,1371588.81,1.0,27992.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Fertilize The Project Area,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,15900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Or Replace Manholes,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,581284.0,13594.5,581284.0,13594.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Persons,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,330000.0,6810.0,330000.0,6810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Relocating Utilities,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,999000.0,0.0,999000.0,18900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Clear,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,890500.0,28050.0,890500.0,28050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Excavate Existing Rock Base,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,249500.0,7128.0,249500.0,7128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Install Drainage Pipe Inlets,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,433375.0,0.0,433375.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Install Storm Drainage Pipe,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,1000000.0,0.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Install Storm Sewer System Inlets,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,923191.0,45860.33,923191.0,45860.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Reconstruct A Lift Station,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,691500.0,16570.5,691500.0,16570.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Reconstruct Existing Rock Base,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,357000.0,8448.0,357000.0,8448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Remove And Replace Culverts,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,745000.0,28290.0,745000.0,28290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Replace Bridges To Fix Structural Damages,185,Grimes County,1,0.0,1.0,0.0,0.0,,0,866457.0,0.0,866457.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,Subrecipient Shall Replace Storm Sewer Culverts,215,Hidalgo County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,2932858.0,2932858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2018,4,These Funds May Be Used For The Rehabilitation,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,894980.0,0.0,894980.0,19377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Acquisition,209,Hays County,1,0.0,1.0,0.0,0.0,,0,0.0,2836.78,4863345.51,2836.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,And Reshaping Of Streambank Protection,209,Hays County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,976106.41,71381.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Apply Asphalt,209,Hays County,2,0.0,2.0,0.0,0.0,,0,976436.89,4090.71,1966622.71,192870.71000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Benton Street,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1002616.11,16717.91,1002616.11,103028.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Bridgeport,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1001353.96,9475.96,1001353.96,38975.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Clifton,209,Hays County,1,0.0,1.0,0.0,0.0,,0,897745.07,0.0,897745.07,110952.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Dahme Avenue To Last Manhole,209,Hays County,1,0.0,1.0,0.0,0.0,,0,529895.85,0.0,79558.75,79558.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,During The Reporting Period,209,Hays County,3,0.0,3.0,0.0,0.0,,0,3559988.93,175757.67,4557429.7,1453815.23,1.0,3000000.0,173156.29,3000000.0,1377880.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Fertilize The Project Area,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1001528.41,1528.41,1001528.41,87817.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Harris,209,Hays County,4,0.0,4.0,0.0,0.0,,0,3452460.62,3275.57,3451398.4699999997,586499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,However,453,Travis County,1,0.0,1.0,0.0,0.0,,0,1339652.6,409.6,1339652.6,409.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Install Storm Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,311657.2,0.0,311657.2,6143.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Or Replace Manholes,209,Hays County,1,0.0,1.0,0.0,0.0,,0,582529.51,173765.26,582529.51,237382.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Persons,209,Hays County,1,0.0,1.0,0.0,0.0,,0,331795.66,1795.66,331795.66,38670.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Persons,453,Travis County,1,0.0,1.0,0.0,0.0,,0,1017571.0,0.0,1017571.0,1017571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Reconstruction,209,Hays County,2,0.0,2.0,0.0,0.0,,0,3321225.0300000003,24086.03,3321225.0300000003,1384875.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Relocating Utilities,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1000820.2,0.0,1000820.2,143885.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Replace Pavement,209,Hays County,1,0.0,1.0,0.0,0.0,,0,61369.93,0.0,61369.93,57788.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Reshape Ditches,209,Hays County,1,0.0,1.0,0.0,0.0,,0,251277.43,12003.43,251277.43,46129.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Respectively,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,1931569.63,2919.63,1931569.63,2919.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Right-of-way By Removing Damaged Culverts,241,Jasper County,2,0.0,2.0,0.0,0.0,,0,1136715.06,113976.88,1136715.06,1062200.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Services,209,Hays County,1,0.0,1.0,0.0,0.0,,0,0.0,946.79,422563.43,946.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Sewer Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,326688.84,0.0,326688.84,18913.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Slabs,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,0.0,2447.92,997947.92,53747.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Must Ensure That,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1749365.26,2233.42,1749365.26,2233.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Must Ensure That,215,Hidalgo County,1,0.0,1.0,0.0,0.0,,0,2116085.4,2245.4,2116085.4,2245.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Must Ensure That Upon Completion,209,Hays County,1,0.0,1.0,0.0,0.0,,0,627331.62,0.0,627331.62,693.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Clear,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,892041.36,1541.36,29591.36,29591.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Excavate New Channel,209,Hays County,1,0.0,1.0,0.0,0.0,,0,430728.22,351.22,430728.22,351.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Concrete Curb And Gutter,209,Hays County,1,0.0,1.0,0.0,0.0,,0,512625.44,0.0,512625.44,61535.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Culverts And Headwalls,209,Hays County,1,0.0,1.0,0.0,0.0,,0,332542.66,0.0,332542.66,43059.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Drainage Pipe Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,435645.23,29088.67,435645.23,29088.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,236074.36,10027.92,236074.36,10027.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Drainage Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,1003824.77,36824.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Sewer Culverts,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,410646.2,185051.2,410646.2,236631.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Install Storm Sewer System Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,925502.93,0.0,925502.93,112906.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Reconstruct A Lift Station,209,Hays County,1,0.0,1.0,0.0,0.0,,0,693377.89,1877.89,693377.89,77392.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Reconstruct Existing Rock Base,209,Hays County,1,0.0,1.0,0.0,0.0,,0,357823.32,0.0,357823.32,55517.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Install Storm Sewer Pipes,209,Hays County,1,0.0,1.0,0.0,0.0,,0,995962.67,446584.29,995962.67,687959.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Culverts,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,746039.87,1039.87,746039.87,29329.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Curb And Gutter,209,Hays County,1,0.0,1.0,0.0,0.0,,0,580614.36,614.36,580614.36,56256.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Remove And Replace Storm Sewer Pipes,209,Hays County,1,0.0,1.0,0.0,0.0,,0,252034.0,0.0,252034.0,252034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Replace Bridges To Fix Structural Damages,185,Grimes County,1,0.0,1.0,0.0,0.0,,0,867881.92,1424.92,867881.92,39586.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Replace Pavement,209,Hays County,1,0.0,1.0,0.0,0.0,,0,5007740.47,4734.47,5007740.47,43847.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Replace Storm Sewer Culverts,209,Hays County,1,0.0,1.0,0.0,0.0,,0,950835.05,2535.05,950835.05,51410.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Replace Storm Sewer Culverts,215,Hidalgo County,1,0.0,1.0,0.0,0.0,,0,4588560.49,316333.29,4588560.49,637548.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Subrecipient Shall Shape And Grade Ditches,209,Hays County,1,0.0,1.0,0.0,0.0,,0,673653.5,35353.5,673653.5,35353.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,The Subrecipient Will Provide Homeowner Repair,351,Newton County,2,0.0,2.0,0.0,0.0,,0,1962916.97,5886.86,3925886.86,5886.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,These Funds May Be Used For The Rehabilitation,489,Willacy County,2,0.0,2.0,0.0,0.0,,0,1989313.4100000001,256.7,1989313.4100000001,513.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2019,4,Wells,209,Hays County,1,0.0,1.0,0.0,0.0,,0,991386.68,0.0,991386.68,117892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Acquisition,209,Hays County,2,0.0,2.0,0.0,0.0,,0,5867543.04,15029.99,5867543.04,56842.729999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,And Reshaping Of Streambank Protection,209,Hays County,1,0.0,1.0,0.0,0.0,,0,976201.8,0.0,976201.8,71476.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Apply Asphalt,209,Hays County,2,0.0,2.0,0.0,0.0,,0,1967449.8399999999,0.0,1967449.8399999999,1202779.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Austin,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1371588.81,0.0,1371588.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Benton Street,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1003677.37,1061.26,1003677.37,104089.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Clifton,209,Hays County,1,0.0,1.0,0.0,0.0,,0,898414.32,0.0,898414.32,111325.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Dahme Avenue To Last Manhole,209,Hays County,1,0.0,1.0,0.0,0.0,,0,529942.82,0.0,529942.82,79605.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,During The Reporting Period,209,Hays County,2,0.0,2.0,0.0,0.0,,0,1558494.44,220.08,1558494.44,601678.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Fertilize The Project Area,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1002171.84,0.0,1002171.84,88460.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Harris,209,Hays County,3,0.0,3.0,0.0,0.0,,0,1868062.15,0.0,1868062.15,602743.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,However,209,Hays County,2,0.0,2.0,0.0,0.0,,0,600012.87,7200.0,600012.87,7213.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,However,453,Travis County,1,0.0,1.0,0.0,0.0,,0,1340529.71,484.14,1340529.71,893.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Install Storm Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,312177.7,0.0,312177.7,6612.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Or Replace Manholes,209,Hays County,1,0.0,1.0,0.0,0.0,,0,582797.47,0.0,582797.47,307594.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Persons,209,Hays County,1,0.0,1.0,0.0,0.0,,0,332029.95,0.0,332029.95,38670.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Relocating Utilities,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1001115.56,0.0,1001115.56,360355.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Replace Pavement,209,Hays County,1,0.0,1.0,0.0,0.0,,0,61829.16,0.0,61829.16,58215.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Reshape Ditches,209,Hays County,1,0.0,1.0,0.0,0.0,,0,251626.78,0.0,251626.78,46182.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Respectively,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,1932166.0,568.8,1932166.0,3488.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Right-of-way By Removing Damaged Culverts,241,Jasper County,1,0.0,1.0,0.0,0.0,,0,783514.06,300.93,300.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Services,209,Hays County,1,0.0,1.0,0.0,0.0,,0,423000.08,153.27,423000.08,1100.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Sewer Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,327109.9,214.97,327109.9,19128.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Slabs,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,998362.6,29990.65,998362.6,83738.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Must Ensure That,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1750869.01,1503.75,1750869.01,3737.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Must Ensure That,215,Hidalgo County,1,0.0,1.0,0.0,0.0,,0,2117670.28,992.32,2117670.28,3237.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Must Ensure That Upon Completion,209,Hays County,1,0.0,1.0,0.0,0.0,,0,627480.29,5011.56,627480.29,5705.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Clear,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,892277.36,0.0,29638.33,29638.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Excavate New Channel,209,Hays County,1,0.0,1.0,0.0,0.0,,0,431739.12,984.7,431739.12,1335.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Concrete Curb And Gutter,209,Hays County,1,0.0,1.0,0.0,0.0,,0,512962.67,165.84,512962.67,61701.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Culverts And Headwalls,209,Hays County,1,0.0,1.0,0.0,0.0,,0,332728.73,0.0,332728.73,43059.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Drainage Pipe Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,435907.24,131245.66,435907.24,160334.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,236533.61,0.0,236533.61,10454.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Storm Drainage Pipe,209,Hays County,1,0.0,1.0,0.0,0.0,,0,1004219.23,3944.62,1004219.23,40769.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Storm Sewer Culverts,489,Willacy County,1,0.0,1.0,0.0,0.0,,0,410941.42,171.19,410941.42,236802.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Install Storm Sewer System Inlets,209,Hays County,1,0.0,1.0,0.0,0.0,,0,927928.76,422028.6,927928.76,534935.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Reconstruct A Lift Station,209,Hays County,1,0.0,1.0,0.0,0.0,,0,693686.17,0.0,693686.17,104598.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Reconstruct Existing Rock Base,209,Hays County,1,0.0,1.0,0.0,0.0,,0,358197.32,0.0,358197.32,55570.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Remove And Install Storm Sewer Pipes,209,Hays County,1,0.0,1.0,0.0,0.0,,0,996288.37,0.0,996288.37,789614.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_Floods,15f,2020,1,Subrecipient Shall Remove And Replace Culverts,249,Jim Wells County,1,0.0,1.0,0.0,0.0,,0,0.0,0.0,746275.87,29376.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
